0.0,0.0,36.0
-0.35598196361753265,5.865988328974293,46.02987278790906
-0.705510101438679,11.701465665574537,54.19575817637615
-1.0403241062226,17.468467862671112,61.203921807398814
-1.3486066330694453,23.11172488060843,67.35839976736028
-1.6175814673146842,28.63426107160762,72.87815565123402
-1.91447778450482,33.916696254815065,77.79417496293472
-2.3135051057421503,38.77966213660004,82.06727100721066
-2.914417193565819,42.93892064382095,78.74385330201396
-3.8674485294113246,47.41622595167735,74.56358866099728
-5.20819100609394,51.84466171131977,70.08534973698379
-7.069162449305466,55.84508495750603,65.53062378080128
-9.71293214457442,58.9313494211598,61.03547609578459
-13.655439064553148,60.8116625402421,133.70395635677946
-18.38231132414917,61.95610021575933,144.59897477346112
-23.575269041931534,62.65077343215249,142.04004123161585
-29.032552933486247,63.06935404457387,139.31658001624157
-34.61848523801322,63.316491147986014,136.47825444703625
-40.229547865968,63.45397208036318,133.56844465516443
-45.98336425539649,63.51616805509903,130.51799896130865
-51.818449551022205,63.5322627703196,127.3500412404232
-57.693636969130466,63.51991376227455,124.07862405936349
-63.57778584588684,63.48966816607053,120.71335146966959
-69.44199641834831,63.447600113831335,117.26338993195512
-75.25238312729415,63.39682910366148,113.7418894918186
-80.96160630008774,63.338299221510475,110.17206623943976
-86.49703098046126,63.271014883797406,106.596751715926
-91.74257760747722,63.191791311283936,103.09416665040085
-96.50969264035791,63.0944587073369,99.80416823457067
-101.68437569978079,62.95746351628763,96.10495583072323
-107.06329368707851,62.84130372304595,92.1028688011786
-112.49417091895184,62.81168595716225,87.8783495658221
-117.8377220167133,62.955953292967294,83.51188280283685
-122.93283024030151,63.404918553330454,79.10850442403861
-127.55626826346834,64.3655717207482,74.81343151686231
-131.3668913767956,66.17282267503776,70.75736388006881
-134.38472364747489,69.33751083203242,125.9074974709733
-136.87523767155795,73.2327508174564,123.31028364010339
-138.97207593606717,77.41429143931134,120.62558211651445
-140.9223997852771,82.12407877926745,117.63019371108616
-142.67979748430827,87.13782804118028,114.42493925759095
-144.1496248974249,92.30724561796275,111.08853454354282
-145.16534648577212,97.52295317934846,107.6881886846885
-145.5748393587857,103.02298811621286,104.04138546114568
-145.61628021417266,108.68851994741028,100.15694790720215
-145.43583307535914,114.44209170699958,96.04956071913445
-145.12418977389456,120.22825648062157,91.7293897154847
-144.73924302392865,125.99971505509593,87.20367801723452
-144.32055966868356,131.705493734748,82.48348172296414
-143.8992726993693,137.27819527967108,77.59587821206969
-143.50586386533334,142.6171575639,72.60605430340786
-143.1777845747199,147.56327983611553,67.65840935459245
-142.87610412830588,152.8791124085507,61.905139580611426
-142.59151457403865,158.39507161488223,55.30809059984554
-142.31898071526612,163.99160511578776,47.69215592638875
-142.05648125122838,169.5693027703053,38.6367671393318
-141.80450351140064,175.02404766900887,26.987425389174135
-141.56626506024097,180.22088353413653,0
